Price,Close,High,Low,Open,Volume,MA10,MA50,Return
2015-08-03,408.0459899902344,412.9813626529881,404.264109379859,407.6867297984626,7961012,409.991796875,380.7241162109375,0.0017639513349021474
2015-08-04,399.8393859863281,408.0460496443993,397.4757102592867,407.6867894001057,9099054,407.8966430664062,381.2429217529297,-0.020111958468462476
2015-08-05,410.8446044921875,412.22500019383375,401.6168062639155,401.6357341338087,4753476,407.26128540039065,382.1263763427734,0.027524098154341647
2015-08-06,411.0714111328125,418.0868167088823,407.30845915465056,413.7376548887537,7238252,406.8433776855469,382.83517578125,0.0005520496999231739
2015-08-07,414.3428955078125,416.3851205912321,407.87588788160207,408.25407600203005,4988058,407.14593811035155,383.58500427246094,0.007958433222063688
2015-08-10,410.7122192382813,418.40833676530264,403.5266463418472,415.2504758044501,3992754,407.9287811279297,384.17038818359373,-0.008762491909222847
2015-08-11,419.4673461914063,422.39830400723537,414.38068847622395,415.55310853498776,7574406,409.67979125976564,385.07672302246095,0.02131693809685653
2015-08-12,432.7984619140625,434.53811790494325,420.16697040242985,421.6797227711155,10168440,411.9111053466797,386.2040460205078,0.031781057199558704
2015-08-13,437.9418029785156,441.2887583018501,399.19645208795276,433.7817340383052,9787960,415.23916015625,387.4075988769531,0.011883917150968148
2015-08-14,434.6326293945313,441.98836871968007,432.3067635847209,440.58909135925944,5109066,417.9696746826172,388.60606384277344,-0.007556194821955908
2015-08-17,431.947509765625,436.2210072215088,424.5161050192631,434.9162768571515,3107436,420.3598266601563,389.7940405273437,-0.006177906230019681
2015-08-18,440.34326171875,445.3920631243747,434.9162722502989,434.9162722502989,4150446,424.41021423339845,391.1795495605469,0.019436972695317856
2015-08-19,444.5788879394531,448.60655289967156,439.75699130742225,442.4799262334184,6869518,427.783642578125,392.52161865234376,0.00961891912271029
2015-08-20,429.0732727050781,441.9127385995446,426.5961224991753,438.3199521068654,8369114,429.5838287353516,393.66105224609373,-0.03487708403392897
2015-08-21,434.8783874511719,439.0573371232007,422.6250871020865,431.4746954745108,10822142,431.6373779296875,395.00078186035154,0.0135294251946656
2015-08-24,413.0002746582031,424.7051762314955,407.91361773331465,419.7698037583179,14122684,431.8661834716797,395.7692602539062,-0.050308576890189194
