Price,Close,High,Low,Open,Volume,MA10,MA50,Return
2022-12-01,1243.1773681640625,1257.648284706288,1239.844994224955,1251.622529613266,9485801,1202.4919677734374,1145.3417919921876,-0.0029471681222202895
2022-12-02,1242.6522216796875,1254.4526976676975,1232.8147284105949,1246.235748845341,11589592,1208.1753540039062,1147.3439868164062,-0.0004224228157809762
2022-12-05,1224.529296875,1240.1871538032585,1222.4979714298172,1238.0187806031995,14828536,1214.1805541992187,1148.92072265625,-0.01458406824412295
2022-12-06,1228.0672607421875,1231.1714227767877,1214.7375243314339,1216.609222468136,8594245,1219.8936279296875,1150.7841455078126,0.0028892439537513415
2022-12-07,1209.9443359375,1230.258436618436,1206.132596960368,1225.693478313524,8462111,1224.1595947265625,1152.7105639648437,-0.014757273794380632
2022-12-08,1209.373779296875,1216.5636555928043,1205.1969012915213,1214.2811762641966,7757008,1227.3619262695313,1155.1929931640625,-0.00047155610690385874
2022-12-09,1191.0452880859375,1214.2809794282305,1187.7356151104486,1207.8899658959556,12655763,1226.9739135742188,1157.136298828125,-0.015155356867083358
2022-12-12,1192.871337890625,1197.3906539089487,1180.0437880026634,1180.272120443367,9479842,1222.6623046875,1159.6986157226563,0.0015331489263703535
2022-12-13,1198.3037109375,1201.9555809304147,1189.9497141999723,1192.8713067918438,8333348,1218.6816650390624,1162.4348583984374,0.004554030995900238
2022-12-14,1193.9669189453125,1204.6717371538757,1191.9126515922892,1204.0782660411908,7268947,1213.3931518554687,1164.605498046875,-0.003619109206291826
2022-12-15,1177.008056640625,1193.7386297598832,1173.6528618480468,1188.0324923462415,8688551,1206.776220703125,1166.5122827148436,-0.01420379579667752
2022-12-16,1171.1876220703125,1195.4733287956508,1167.7867851451592,1173.6527911334736,15837349,1199.6297607421875,1167.9036840820313,-0.004945110220336946
2022-12-19,1186.5716552734375,1188.7172073020977,1171.6898388274747,1178.2177795852808,7729933,1195.8339965820312,1169.5215112304688,0.013135413074064628
2022-12-20,1196.843017578125,1198.7602374146065,1171.3704856304953,1179.541792973625,7467588,1192.711572265625,1171.251181640625,0.00865633546784883
2022-12-21,1179.8155517578125,1201.9555872542346,1175.9809916475376,1196.477661489117,8527550,1189.6986938476562,1172.8827001953125,-0.014226983464187715
2022-12-22,1176.7569580078125,1189.013856887232,1171.7126347696108,1185.9781586267084,7451122,1186.43701171875,1174.8903735351562,-0.0025924338303924266
2022-12-23,1142.245849609375,1182.554553491853,1137.703712598857,1170.137785137051,10257115,1181.5570678710938,1176.0494189453125,-0.02932730345343615
2022-12-26,1152.2203369140625,1160.4144650934027,1137.772242230335,1147.9749955940688,5990242,1177.4919677734374,1177.3390234375,0.008732347163352472
2022-12-27,1161.64697265625,1163.518549950611,1148.2031310835503,1154.9364624540497,5763271,1173.8262939453125,1178.9276318359375,0.008181278736525632
2022-12-28,1161.532958984375,1163.9751864269276,1151.056351446895,1158.5885450524734,7459393,1170.5828979492187,1180.1665673828124,-9.814829682230908e-05
2022-12-29,1161.0078125,1163.5641454874342,1152.882148696241,1153.566904464591,6930648,1168.9828735351562,1181.0069750976563,-0.0004521150091463255
2022-12-30,1162.7882080078125,1176.3917984159748,1160.0036631000119,1161.82959814601,7289476,1168.1429321289063,1181.4936010742188,0.0015334914103453112
2023-01-02,1175.8896484375,1177.3048023328713,1163.244668797144,1164.066351583663,5316175,1167.0747314453124,1182.181083984375,0.011267262894017582
2023-01-03,1167.28466796875,1174.565828259546,1163.0621480210023,1170.9366586985077,7658932,1164.118896484375,1182.9612377929689,-0.007317846942682227
2023-01-04,1149.7095947265625,1169.1107276232437,1147.6325061253483,1167.2618507099899,9264891,1161.10830078125,1183.3145678710937,-0.015056372900683068
2023-01-05,1147.6553955078125,1157.858149023016,1143.0676158255733,1151.969321148222,13637099,1158.19814453125,1183.9764892578125,-0.0017867113818760272
2023-01-06,1158.0863037109375,1163.1306272948216,1149.5955006159752,1153.4072395784428,6349597,1159.7821899414062,1184.7593823242187,0.009088885255934764
2023-01-09,1185.4302978515625,1187.8041821914996,1161.0306065888913,1161.9207528429104,10722753,1163.1031860351563,1185.4044091796875,0.023611361306151935
2023-01-10,1167.9010009765625,1189.6302560157692,1162.240505708343,1189.6302560157692,8047142,1163.7285888671875,1185.4847534179687,-0.014787286023285828
2023-01-11,1153.178955078125,1167.7183330231771,1150.873534164056,1165.207642347734,11509553,1162.8931884765625,1185.4509741210939,-0.01260555979156397
2023-01-12,1128.2769775390625,1156.077627831873,1125.2641003718309,1152.5855061360771,17688773,1159.6201049804688,1184.77490234375,-0.02159420047461358
2023-01-13,1126.451171875,1128.8705782042637,1111.3867843100481,1122.2513519945564,20618583,1155.9864013671875,1183.9755786132812,-0.001618224691639858
2023-01-16,1115.723388671875,1131.951774613395,1107.917221092014,1128.7791493112115,13623855,1149.969775390625,1182.6184130859374,-0.009523522608857027
2023-01-17,1131.563720703125,1133.4809401269406,1118.6905304756872,1122.0685460066525,10751000,1146.3976806640626,1181.4516064453126,0.014197364859497963
2023-01-18,1129.6922607421875,1137.1788121810373,1123.1416187933949,1129.144552646858,13448286,1144.395947265625,1180.2711083984375,-0.0016538705922585217
2023-01-19,1128.4825439453125,1132.6366004638107,1121.4524163802744,1128.8705038207283,11940054,1142.478662109375,1179.3540063476562,-0.0010708374651342556
2023-01-20,1115.0615234375,1129.8291140692525,1112.596474928504,1129.8291140692525,14930286,1138.1761840820313,1177.627080078125,-0.011892980161563704
